timestamp,cpu_usage,memory_usage,cpu_usage_rolling_mean_60,cpu_usage_rolling_std_60,cpu_usage_zscore_60,cpu_usage_rolling_mean_300,cpu_usage_rolling_std_300,cpu_usage_zscore_300,memory_usage_rolling_mean_60,memory_usage_rolling_std_60,memory_usage_zscore_60,memory_usage_rolling_mean_300,memory_usage_rolling_std_300,memory_usage_zscore_300,hour,day_of_week,is_weekend,hour_sin,hour_cos,baseline_anomaly,baseline_anomaly_score
2024-01-01 00:00:00,65.30047413672165,80.95622935071708,65.30047413672165,16.130623849945174,-0.7071067811865474,65.30047413672165,16.130623849945174,-0.7071067811865474,80.95622935071708,12.300952632975942,-0.7071067811865474,80.95622935071708,12.300952632975942,-0.7071067811865474,0,0,0,0.0,1.0,1,0.04833398259296695
2024-01-01 00:00:01,42.48832711859027,63.56005530705347,53.894400627655955,16.130623849945174,-0.7071067811865474,53.894400627655955,16.130623849945174,-0.7071067811865474,72.25814232888527,12.300952632975942,-0.7071067811865474,72.25814232888527,12.300952632975942,-0.7071067811865474,0,0,0,0.0,1.0,1,0.008761982766053666
2024-01-01 00:00:02,40.39086197561917,67.68884314335214,49.39322107697703,13.815946038420986,-0.6515919413931595,49.39322107697703,13.815946038420986,-0.6515919413931595,70.73504260037423,9.089346301485607,-0.33513955305280846,70.73504260037423,9.089346301485607,-0.33513955305280846,0,0,0,0.0,1.0,1,0.051916753904802215
2024-01-01 00:00:03,54.584779136792825,69.56611262839311,50.69111059193098,11.575476033255967,0.33637221775376347,50.69111059193098,11.575476033255967,0.33637221775376347,70.44281010737896,7.44439902065544,-0.11776605157156904,70.44281010737896,7.44439902065544,-0.11776605157156904,0,0,0,0.0,1.0,1,0.07875840971743397
2024-01-01 00:00:04,67.5430264911174,84.62199615658605,54.061493771768255,12.541576772559857,1.0749471907588088,54.061493771768255,12.541576772559857,1.0749471907588088,73.27864731722038,9.042907219896577,1.2543918193042578,73.27864731722038,9.042907219896577,1.2543918193042578,0,0,0,0.0,1.0,1,0.11024815710310376
2024-01-01 00:00:05,59.29857835655925,71.95488866201455,54.93434120256676,11.41946120350341,0.3821754000664731,54.93434120256676,11.41946120350341,0.3821754000664731,73.05802087468606,8.106256408046699,-0.13608405127383877,73.05802087468606,8.106256408046699,-0.13608405127383877,0,0,0,0.0,1.0,1,0.13993462119696626
2024-01-01 00:00:06,48.55592543382856,68.73755556068245,54.023138949889876,10.699631082374616,-0.5109721516536578,54.023138949889876,10.699631082374616,-0.5109721516536578,72.44081154411413,7.578002746879546,-0.4886849618729147,72.44081154411413,7.578002746879546,-0.4886849618729147,0,0,0,0.0,1.0,1,0.1318715323519355
2024-01-01 00:00:07,46.59786173184596,61.46827705791176,53.09497929763438,10.247895469228956,-0.6339953003323578,53.09497929763438,10.247895469228956,-0.6339953003323578,71.06924473333883,8.016979327026762,-1.1975791983222888,71.06924473333883,8.016979327026762,-1.1975791983222888,0,0,0,0.0,1.0,1,0.11562210290686248
2024-01-01 00:00:08,40.47326385967831,49.18858566925214,51.69256647119482,10.468657840266477,-1.071704012367542,51.69256647119482,10.468657840266477,-1.071704012367542,68.63806039288475,10.461064884329405,-1.859225130394495,68.63806039288475,10.461064884329405,-1.859225130394495,0,0,0,0.0,1.0,1,0.049867765972976374
2024-01-01 00:00:09,50.437877613428334,56.825412291221504,51.567097585418175,9.87791698424884,-0.11431762119386868,51.567097585418175,9.87791698424884,-0.11431762119386868,67.45679558271843,10.546488714098977,-1.008049558454887,67.45679558271843,10.546488714098977,-1.008049558454887,0,0,0,0.0,1.0,1,0.0675429383611803
2024-01-01 00:00:10,54.29772073164742,71.26097087856914,51.81533605325719,9.407112482531835,0.26388380951113305,51.81533605325719,9.407112482531835,0.26388380951113305,67.80262970052304,10.070809072977703,0.34340251642001857,67.80262970052304,10.070809072977703,0.34340251642001857,0,0,0,0.0,1.0,1,0.08308252457257237
2024-01-01 00:00:11,55.10750646644429,63.18885530629227,52.08968358768945,9.019538588197081,0.33458727952047884,52.08968358768945,9.019538588197081,0.33458727952047884,67.41814850100381,9.69407015790935,-0.43627631385160576,67.41814850100381,9.69407015790935,-0.43627631385160576,0,0,0,0.0,1.0,1,0.07594339343705181
2024-01-01 00:00:12,53.07356906610771,64.21892260942482,52.16536708602932,8.63986114145461,0.10511765932449732,52.16536708602932,8.63986114145461,0.10511765932449732,67.17205420165158,9.323682630548253,-0.3167344609683591,67.17205420165158,9.323682630548253,-0.3167344609683591,0,0,0,0.0,1.0,1,0.07842758497689317
2024-01-01 00:00:13,42.105621089145394,63.64573446249945,51.44681380053761,8.725455388195009,-1.070567929787397,51.44681380053761,8.725455388195009,-1.070567929787397,66.92017422028357,9.007344930644038,-0.3635299617142557,66.92017422028357,9.007344930644038,-0.3635299617142557,0,0,0,0.0,1.0,1,0.058343256494985285
2024-01-01 00:00:14,58.01220852365128,72.68108624943517,51.884506782078525,8.577242368978894,0.7144139663972501,51.884506782078525,8.577242368978894,0.7144139663972501,67.304235022227,8.806227431314758,0.6105737410424121,67.304235022227,8.806227431314758,0.6105737410424121,0,0,0,0.0,1.0,1,0.08564231681187184
2024-01-01 00:00:15,52.56902872882858,67.47157579740204,51.9272894037504,8.288170275917366,0.0774283471157507,51.9272894037504,8.288170275917366,0.0774283471157507,67.31469382067544,8.507726820407292,0.018439940543258364,67.31469382067544,8.507726820407292,0.018439940543258364,0,0,0,0.0,1.0,1,0.0936278444155959
2024-01-01 00:00:16,59.44676423767584,73.31089649128877,52.36961145280484,8.229607258629832,0.8599623970450926,52.36961145280484,8.229607258629832,0.8599623970450926,67.66741162482917,8.364959331147382,0.6746577769297428,67.66741162482917,8.364959331147382,0.6746577769297428,0,0,0,0.0,1.0,1,0.078946978061877
2024-01-01 00:00:17,43.12629442179484,52.92644962183472,51.85609383997095,8.275816198382644,-1.0548566097785246,51.85609383997095,8.275816198382644,-1.0548566097785246,66.84846929132948,8.827712636721188,-1.5770812035251878,66.84846929132948,8.827712636721188,-1.5770812035251878,0,0,0,0.0,1.0,1,0.03951964848436729
