timestamp,cpu_usage,memory_usage
2024-01-01 00:00:00,34.643444651052874,55.46271678952427
2024-01-01 00:00:01,56.69659279100877,67.57203384014491
2024-01-01 00:00:02,61.21806630853614,74.94749132338094
2024-01-01 00:00:03,68.7142711188693,77.98043080664296
2024-01-01 00:00:04,54.41794668910384,63.96553422662612
2024-01-01 00:00:05,55.20943358638178,69.3378959072779
2024-01-01 00:00:06,41.61772727082864,56.336228760023566
2024-01-01 00:00:07,64.87788870086354,80.39028130799224
2024-01-01 00:00:08,54.40083083508376,67.87590679761891
2024-01-01 00:00:09,41.743560170808465,59.927832155962136
2024-01-01 00:00:10,45.34501928123926,55.54703727644412
2024-01-01 00:00:11,54.91490419035768,78.25902563668444
2024-01-01 00:00:12,36.50388248548658,54.10789948218951
2024-01-01 00:00:13,38.631570669705454,65.61447326224183
2024-01-01 00:00:14,38.0010789301634,54.513098797845174
2024-01-01 00:00:15,61.88232873128933,84.33897252817454
2024-01-01 00:00:16,36.75533353646956,53.195703986200776
2024-01-01 00:00:17,46.313363195976514,60.602159756338324
2024-01-01 00:00:18,49.66309067158907,62.60232699696161
2024-01-01 00:00:19,45.88854743746476,64.6415512189863
2024-01-01 00:00:20,60.135215271271214,76.40441186317308
2024-01-01 00:00:21,44.62289232943671,67.1589651975187
2024-01-01 00:00:22,38.695184844129855,46.86617546770426
2024-01-01 00:00:23,45.82604432955374,61.59895735627565
2024-01-01 00:00:24,63.027349319447886,68.3644050652905
2024-01-01 00:00:25,67.81644761398688,80.42507437505559
2024-01-01 00:00:26,44.213586468299304,57.47855720694723
2024-01-01 00:00:27,42.107392495683726,57.247041070517696
2024-01-01 00:00:28,44.73805621627314,61.15604885377202
2024-01-01 00:00:29,46.11292878663675,74.32045708692036
2024-01-01 00:00:30,65.16526862827138,67.99581232808785
2024-01-01 00:00:31,54.2322042025526,74.14429360423084
2024-01-01 00:00:32,45.231561658258954,64.20062613152005
2024-01-01 00:00:33,57.65760224111942,62.92541053335559
2024-01-01 00:00:34,42.24527784326118,67.52968773505701
2024-01-01 00:00:35,51.11312814306124,66.42043265535473
2024-01-01 00:00:36,67.50622178213055,81.96911952628638
2024-01-01 00:00:37,41.28662083578561,56.6336142565311
2024-01-01 00:00:38,45.22420761772832,61.6433909760508
2024-01-01 00:00:39,57.98418758991233,75.85787594756653
2024-01-01 00:00:40,50.02947531386665,70.49773660544552
2024-01-01 00:00:41,58.63611181715829,73.01264149979951
2024-01-01 00:00:42,46.252433982138676,60.2181670969928
2024-01-01 00:00:43,33.15190326056257,51.22829658841729
2024-01-01 00:00:44,46.219525877112,57.7492992872746
2024-01-01 00:00:45,50.57842890297729,64.02429325447034
2024-01-01 00:00:46,61.029230169406084,63.68025415653388
2024-01-01 00:00:47,30.840471230443423,50.37614711784293
2024-01-01 00:00:48,59.08068289446336,74.2832521718694
2024-01-01 00:00:49,63.11732887595861,77.80378286639115
2024-01-01 00:00:50,31.166913049476506,42.85706959706066
2024-01-01 00:00:51,45.105346604410414,60.25305223264549
2024-01-01 00:00:52,38.387777087407784,63.82488357297426
2024-01-01 00:00:53,100.0,100.0
2024-01-01 00:00:54,38.70567226128397,52.24565943388377
2024-01-01 00:00:55,47.88210984731754,65.90033137410109
2024-01-01 00:00:56,42.87649237751703,59.746780457325734
2024-01-01 00:00:57,50.672317463699294,69.56846316574371
2024-01-01 00:00:58,62.636616957338966,77.6017558956624
2024-01-01 00:00:59,53.99176556460648,62.186951498067714
2024-01-01 00:01:00,57.67677657948135,72.07951400675682
2024-01-01 00:01:01,45.52830602640131,51.23814538503012
2024-01-01 00:01:02,49.62341384209975,62.47703114055598
2024-01-01 00:01:03,49.76983659001067,57.599073114901664
2024-01-01 00:01:04,43.73994890783268,63.65035435800768
2024-01-01 00:01:05,52.84958171186797,62.569406064718066
2024-01-01 00:01:06,53.775975461341204,61.72110934572699
2024-01-01 00:01:07,38.13077417790775,59.05445456501998
2024-01-01 00:01:08,39.124149263362014,61.00340997829398
2024-01-01 00:01:09,27.350667075256396,46.69124079176009
2024-01-01 00:01:10,62.71489378149633,69.48822778265
2024-01-01 00:01:11,42.941099038327735,59.30188409380661
2024-01-01 00:01:12,55.08470962952314,63.17640362772663
2024-01-01 00:01:13,43.7231668906349,57.290263460960205
2024-01-01 00:01:14,64.9027729212014,81.83347111257129
2024-01-01 00:01:15,61.87879542978274,68.00028856562007
2024-01-01 00:01:16,53.8206204435899,64.42982439947451
2024-01-01 00:01:17,35.79637962596482,56.313515287083305
2024-01-01 00:01:18,56.22911524626269,66.58505151270978
2024-01-01 00:01:19,58.977314534628846,70.36341664777655
2024-01-01 00:01:20,65.65300582563542,70.04450165477724
2024-01-01 00:01:21,98.09838752380577,96.22378745116536
2024-01-01 00:01:22,49.23132875827156,67.95809835178721
2024-01-01 00:01:23,35.77533193804243,58.09982339162815
2024-01-01 00:01:24,56.23122126705357,69.99897534421578
2024-01-01 00:01:25,56.36146681499457,64.6321839261228
2024-01-01 00:01:26,60.79468236784171,73.34191806004196
2024-01-01 00:01:27,49.89308729389957,70.21407174193271
2024-01-01 00:01:28,47.83876991567078,71.56532930236551
2024-01-01 00:01:29,55.95371950430979,65.80117716737912
2024-01-01 00:01:30,40.91191816443067,52.037725774653325
2024-01-01 00:01:31,49.1643038494577,65.78227284484323
2024-01-01 00:01:32,52.42507428375344,54.902655318883106
2024-01-01 00:01:33,47.87509397085444,61.69996141809298
2024-01-01 00:01:34,44.43109201587417,56.65885790777823
2024-01-01 00:01:35,57.27822575155074,67.63466575591664
2024-01-01 00:01:36,65.04804956682791,71.37181762466696
2024-01-01 00:01:37,66.9287676594178,70.61418521961919
2024-01-01 00:01:38,55.175837032640004,69.92247709498474
2024-01-01 00:01:39,39.33465254340315,63.80932289072473
2024-01-01 00:01:40,66.67519689255673,65.247784362206
2024-01-01 00:01:41,52.59466736045583,68.3023058416205
2024-01-01 00:01:42,28.51417573726518,47.84804412088878
2024-01-01 00:01:43,55.13784685019231,62.498805349050805
2024-01-01 00:01:44,71.99833360121772,76.2279071177491
2024-01-01 00:01:45,43.60764657155384,58.98466737346964
2024-01-01 00:01:46,53.64387336150044,67.50379803733674
2024-01-01 00:01:47,48.430887476324756,59.1398465843443
2024-01-01 00:01:48,47.344340603219564,59.965431014157986
2024-01-01 00:01:49,46.70057057830182,69.15869995964349
2024-01-01 00:01:50,51.30039114336245,64.3527224159604
2024-01-01 00:01:51,47.392959827726536,52.73003211601094
2024-01-01 00:01:52,55.49781202922835,71.83165951394146
2024-01-01 00:01:53,52.48341499522438,68.59396863756697
2024-01-01 00:01:54,59.439841238416435,58.90227851273467
2024-01-01 00:01:55,52.030131680991246,69.10316841551008
2024-01-01 00:01:56,48.34523087817132,58.98511462107085
2024-01-01 00:01:57,41.01294192128207,53.98203465844166
2024-01-01 00:01:58,47.41783532494011,64.43747251549296
2024-01-01 00:01:59,59.95339463527621,72.05136677702737
2024-01-01 00:02:00,49.20970869578032,57.16886617055842
2024-01-01 00:02:01,45.95530219573805,56.153454406174774
2024-01-01 00:02:02,38.07877209334283,55.413099138361204
2024-01-01 00:02:03,43.10038717517791,62.16463405158792
2024-01-01 00:02:04,63.27615301059195,72.55799019935657
2024-01-01 00:02:05,37.937725339654364,54.59671680600158
2024-01-01 00:02:06,42.68430399206366,61.81266873734342
2024-01-01 00:02:07,64.19264187177674,72.49710310549494
2024-01-01 00:02:08,35.828062198133864,61.4982447550981
2024-01-01 00:02:09,64.76786716009664,69.15461132388923
2024-01-01 00:02:10,47.81994414327501,71.35297557073636
2024-01-01 00:02:11,54.42328998997114,70.04829752334089
2024-01-01 00:02:12,41.09029147027579,54.9631814825444
2024-01-01 00:02:13,49.64447467033503,70.76864016595691
2024-01-01 00:02:14,58.1436168400343,68.83794268441522
2024-01-01 00:02:15,50.72532453898799,71.13333514121396
2024-01-01 00:02:16,40.48834340609366,52.37479846148072
2024-01-01 00:02:17,48.274322871663145,60.09703401744168
2024-01-01 00:02:18,44.74457088190252,66.20649316349663
2024-01-01 00:02:19,60.8219867803119,60.58670196454082
2024-01-01 00:02:20,59.201559699521276,65.62489112285351
2024-01-01 00:02:21,48.1655448038566,66.11951360373513
2024-01-01 00:02:22,38.94885651732244,59.241924371810626
2024-01-01 00:02:23,50.10716180252877,54.78561187858638
2024-01-01 00:02:24,58.82803635822332,61.23380541784854
2024-01-01 00:02:25,63.24087739239991,68.0039876678816
2024-01-01 00:02:26,54.290654326399604,66.9555660151425
2024-01-01 00:02:27,44.665570765817776,59.07585384653711
2024-01-01 00:02:28,34.81681597334,56.07431783164724
2024-01-01 00:02:29,43.832543149737894,57.65271942682722
2024-01-01 00:02:30,32.21208212370978,55.694322421501326
2024-01-01 00:02:31,52.36510119673842,74.84091244861624
2024-01-01 00:02:32,53.13082437024634,66.49313487316488
2024-01-01 00:02:33,42.23422652548324,58.81486266131184
2024-01-01 00:02:34,47.551934134898744,55.446541293987536
2024-01-01 00:02:35,31.453594610676475,59.02590032764134
2024-01-01 00:02:36,55.7549125281949,64.52942221446494
2024-01-01 00:02:37,74.78253905241488,81.32396861050395
2024-01-01 00:02:38,37.519820006724025,58.44580454522324
2024-01-01 00:02:39,53.354800518353,71.91511972590833
2024-01-01 00:02:40,46.102997394019795,61.51289648099146
2024-01-01 00:02:41,48.6579055237871,61.1418807401615
2024-01-01 00:02:42,49.922669168086436,60.91713225126133
2024-01-01 00:02:43,60.70027579207725,79.18259298177392
2024-01-01 00:02:44,50.538447797154944,58.54313370176074
2024-01-01 00:02:45,18.189561086930798,43.52031910240191
2024-01-01 00:02:46,64.5966037698433,79.81665528642134
2024-01-01 00:02:47,36.525868299975485,59.20503043510793
2024-01-01 00:02:48,41.956166450541225,46.350950258453096
2024-01-01 00:02:49,65.30161176115209,73.40975619440304
2024-01-01 00:02:50,62.68663238123197,73.54449156589773
2024-01-01 00:02:51,54.84918361471157,70.3189163843693
2024-01-01 00:02:52,46.685736844349506,56.390896521874
2024-01-01 00:02:53,44.377514689641295,56.151701168135546
2024-01-01 00:02:54,50.96082190696993,58.569197086476656
2024-01-01 00:02:55,45.08591041961479,63.84589275492934
2024-01-01 00:02:56,62.82325324529084,72.73020046708082
2024-01-01 00:02:57,62.7686501638466,73.1165532753993
2024-01-01 00:02:58,44.99869807298519,63.40705158465058
2024-01-01 00:02:59,34.28224914058494,54.426861305497994
2024-01-01 00:03:00,52.10633619617194,66.6559995052874
2024-01-01 00:03:01,52.95597608400931,67.17803107880798
2024-01-01 00:03:02,67.56311282467081,82.50706359358844
2024-01-01 00:03:03,40.85471464026659,52.58986588725931
2024-01-01 00:03:04,54.91548360940784,70.49903586080748
2024-01-01 00:03:05,48.53675277347008,63.03398802176922
2024-01-01 00:03:06,61.55497823912139,75.47794659432023
2024-01-01 00:03:07,52.30789951114518,68.91654240399129
2024-01-01 00:03:08,44.444753809690546,63.83385815960344
2024-01-01 00:03:09,47.93644257836312,57.088643376997936
2024-01-01 00:03:10,50.006376059087266,59.95680567253661
2024-01-01 00:03:11,46.39333528073182,54.36169747159438
2024-01-01 00:03:12,49.864002715019446,62.75633655348747
2024-01-01 00:03:13,60.42923197850062,73.45552195943577
2024-01-01 00:03:14,41.89280211929491,66.51055170389054
2024-01-01 00:03:15,38.18155573978419,66.46875470955061
2024-01-01 00:03:16,40.10636508292197,57.46354434537531
2024-01-01 00:03:17,73.76823013162713,76.78766017824864
2024-01-01 00:03:18,38.46485983942722,67.54127625738212
2024-01-01 00:03:19,39.06579090990054,61.660424879692094
2024-01-01 00:03:20,38.30380783583796,65.91584627296604
2024-01-01 00:03:21,64.83821707311552,72.82614555755964
2024-01-01 00:03:22,57.63151870520252,75.83038481315695
2024-01-01 00:03:23,36.324907543022476,59.323005847097235
2024-01-01 00:03:24,59.601594826858545,72.68877432052344
2024-01-01 00:03:25,41.052441575542886,52.900176503218105
2024-01-01 00:03:26,55.162697570416555,67.90685422999269
2024-01-01 00:03:27,44.915740725934135,63.87588524913842
2024-01-01 00:03:28,40.14092089370687,58.04390906193249
2024-01-01 00:03:29,62.44269275803268,72.24559495745015
2024-01-01 00:03:30,35.1634931358433,44.88994638795053
2024-01-01 00:03:31,55.98184072056966,73.69033388237273
2024-01-01 00:03:32,44.495351425228776,76.06397857048594
2024-01-01 00:03:33,60.96865164231442,72.13144466628754
2024-01-01 00:03:34,43.41544957984443,60.73593776795134
2024-01-01 00:03:35,70.27392036221431,74.83851692897781
2024-01-01 00:03:36,41.575795351182165,62.27642344368931
2024-01-01 00:03:37,41.839962875242406,52.11677292080144
2024-01-01 00:03:38,51.492995155403484,64.2902159751233
2024-01-01 00:03:39,48.183513805525024,67.7496295625067
2024-01-01 00:03:40,53.66633327482207,66.59274477820544
2024-01-01 00:03:41,43.79484769984086,67.68297794472286
2024-01-01 00:03:42,44.003071368991534,60.91323773182138
2024-01-01 00:03:43,48.75706615463717,62.229311022710846
2024-01-01 00:03:44,63.74447962079326,78.405568856429
2024-01-01 00:03:45,49.24930388750648,64.38948279459856
2024-01-01 00:03:46,58.288816172033606,70.11463515784067
2024-01-01 00:03:47,51.246949431889625,60.88652070298474
2024-01-01 00:03:48,71.38845428133479,73.78915577046355
2024-01-01 00:03:49,41.424103575361464,59.175053414939605
2024-01-01 00:03:50,60.60071461392225,67.1653751220609
2024-01-01 00:03:51,46.20632452278449,66.72283521763421
2024-01-01 00:03:52,59.88424013023456,70.99509868313895
2024-01-01 00:03:53,47.992351134170285,71.85332894299114
2024-01-01 00:03:54,48.27553650693825,68.80302105050782
2024-01-01 00:03:55,56.11490300981986,69.27841244078472
2024-01-01 00:03:56,61.2205334667004,68.41668303079395
